zzrq,4,16
zzrr,2,16
zzrs,2,0
zzrt,4,11
zzru,2,35
zzrv,3,33
zzrw,8,8
zzrx,0,43
zzry,6,48
zzrz,4,35
zzsa,3,13
zzsb,9,19
zzsc,9,35
zzsd,8,6
zzse,4,22
zzsf,7,10
zzsg,5,45
zzsh,1,29
zzsi,0,10
zzsj,1,31
zzsk,1,23
zzsl,8,2
zzsm,5,39
zzsn,0,31
zzso,4,40
zzsp,8,23
zzsq,1,39
zzsr,7,7
zzss,2,4
zzst,6,24
zzsu,3,9
zzsv,7,12
zzsw,5,5
zzsx,4,21
zzsy,0,30
zzsz,7,9
zzta,9,12
zztb,4,46
zztc,8,8
zztd,0,31
zzte,5,33
zztf,8,22
zztg,4,14
zzth,8,35
zzti,9,42
zztj,1,29
zztk,7,20
zztl,4,13
zztm,7,35
zztn,9,47
zzto,9,26
zztp,7,16
zztq,6,2
zztr,5,12
zzts,5,11
zztt,5,39
zztu,1,34
zztv,5,17
zztw,0,8
zztx,8,7
zzty,8,40
zztz,5,20
zzua,4,26
zzub,8,40
zzuc,7,6
zzud,4,28
zzue,2,4
zzuf,8,6
zzug,0,9
zzuh,6,47
zzui,7,2
zzuj,4,34
zzuk,3,23
zzul,1,34
zzum,8,27
zzun,6,21
zzuo,8,25
zzup,1,23
zzuq,7,45
zzur,6,41
zzus,5,20
zzut,9,39
zzuu,7,24
zzuv,2,29
zzuw,7,11
zzux,1,18
zzuy,3,30
zzuz,4,8
zzva,9,25
zzvb,4,23
zzvc,6,41
zzvd,9,48
zzve,6,6
zzvf,1,2
zzvg,6,44
zzvh,6,47
zzvi,6,26
zzvj,5,24
zzvk,4,22
zzvl,7,14
zzvm,9,4
zzvn,6,28
zzvo,4,16
zzvp,3,18
zzvq,5,38
zzvr,6,5
zzvs,2,20
zzvt,0,40
zzvu,9,41
zzvv,2,3
zzvw,1,11
zzvx,0,9
zzvy,0,46
zzvz,0,32
zzwa,9,23
zzwb,1,22
zzwc,9,33
zzwd,9,25
zzwe,0,23
zzwf,7,2
zzwg,7,48
zzwh,2,11
zzwi,6,25
zzwj,5,25
zzwk,3,36
zzwl,1,11
zzwm,7,2
zzwn,8,45
zzwo,8,13
zzwp,8,35
zzwq,0,12
zzwr,9,27
zzws,1,13
zzwt,3,19
zzwu,5,26
zzwv,0,21
zzww,6,22
zzwx,5,7
zzwy,6,22
zzwz,8,12
zzxa,6,46
zzxb,9,0
zzxc,1,12
zzxd,3,13
zzxe,2,41
zzxf,7,23
zzxg,5,34
zzxh,3,10
zzxi,6,39
zzxj,3,14
zzxk,7,4
zzxl,6,26
zzxm,1,38
zzxn,8,44
zzxo,8,10
zzxp,0,23
zzxq,7,5
zzxr,1,19
zzxs,7,42
zzxt,0,12
zzxu,4,49
zzxv,5,26
zzxw,3,1
zzxx,2,34
zzxy,6,20
zzxz,5,41
zzya,3,2
zzyb,9,0
zzyc,0,19
zzyd,8,8
zzye,9,40
zzyf,1,0
zzyg,8,23
zzyh,7,18
zzyi,6,40
zzyj,4,44
zzyk,5,33
zzyl,0,0
zzym,5,16
zzyn,6,28
zzyo,1,33
zzyp,2,18
zzyq,4,14
zzyr,2,39
zzys,2,15
zzyt,0,21
zzyu,3,1
zzyv,8,45
zzyw,3,32
zzyx,4,30
zzyy,8,4
zzyz,9,20
zzza,0,24
zzzb,2,33
zzzc,6,42
zzzd,0,28
zzze,0,16
zzzf,2,10
zzzg,6,31
zzzh,1,15
zzzi,6,4
zzzj,0,31
zzzk,6,13
zzzl,1,4
zzzm,8,45
zzzn,7,46
zzzo,6,34
zzzp,6,45
zzzq,3,27
zzzr,5,16
zzzs,6,31
zzzt,2,14
zzzu,0,32
zzzv,2,1
zzzw,1,22
zzzx,3,1
zzzy,0,13
zzzz,3,40
zzzaa,3,4
zzzab,9,33
zzzac,4,32
zzzad,0,5
zzzae,7,11
zzzaf,8,16
zzzag,2,30
zzzah,0,42
zzzai,6,27
zzzaj,2,20
zzzak,2,1
zzzal,0,39
zzzam,6,31
zzzan,5,22
zzzao,0,18
zzzap,4,11
zzzaq,0,14
zzzar,8,8
zzzas,7,19
zzzat,1,20
zzzau,5,37
zzzav,2,8
zzzaw,3,15
zzzax,6,44
zzzay,7,35
zzzaz,3,2
zzzba,7,2
zzzbb,1,40
zzzbc,2,23
zzzbd,9,19
zzzbe,1,38
zzzbf,7,44
zzzbg,9,30
zzzbh,5,46
zzzbi,3,39
zzzbj,6,2
zzzbk,1,37
zzzbl,9,43
zzzbm,1,10
zzzbn,0,22
zzzbo,8,7
zzzbp,8,9
zzzbq,0,41
zzzbr,2,11
zzzbs,2,7
zzzbt,0,3
zzzbu,0,30
zzzbv,4,23
zzzbw,4,38
zzzbx,2,38
zzzby,3,28
zzzbz,1,9
zzzca,6,40
zzzcb,6,7
zzzcc,1,5
zzzcd,6,45
zzzce,7,16
zzzcf,5,39
zzzcg,0,27
zzzch,0,10
zzzci,2,47
zzzcj,9,36
zzzck,9,49
zzzcl,2,6
zzzcm,8,17
zzzcn,1,4
zzzco,7,44
zzzcp,4,47
zzzcq,2,48
zzzcr,1,8
zzzcs,2,41
zzzct,9,6
zzzcu,6,46
zzzcv,0,24
zzzcw,1,15
zzzcx,2,36
zzzcy,6,45
zzzcz,3,8
zzzda,3,41
zzzdb,4,7
zzzdc,4,19
zzzdd,3,47
zzzde,5,20
zzzdf,0,47
zzzdg,8,23
zzzdh,5,31
zzzdi,4,28
zzzdj,9,1
zzzdk,3,40
zzzdl,1,16
zzzdm,5,3
zzzdn,8,43
zzzdo,6,0
zzzdp,3,3
zzzdq,2,4
zzzdr,3,34
zzzds,0,20
zzzdt,8,33
zzzdu,7,34
zzzdv,7,44
zzzdw,6,32
zzzdx,7,17
zzzdy,3,24
zzzdz,1,43
zzzea,2,4
zzzeb,0,39
zzzec,3,13
zzzed,4,5
zzzee,6,34
zzzef,6,42
zzzeg,9,36
zzzeh,9,26
zzzei,6,27
zzzej,5,11
zzzek,0,0
zzzel,3,19
zzzem,5,10
zzzen,7,2
zzzeo,0,18
zzzep,7,48
zzzeq,8,14
zzzer,0,29
zzzes,0,37
zzzet,6,35
zzzeu,2,19
zzzev,2,20
zzzew,5,5
zzzex,7,45
zzzey,1,10
zzzez,1,39
zzzfa,4,7
zzzfb,1,11
zzzfc,8,30
zzzfd,9,9
zzzfe,3,39
zzzff,3,36
zzzfg,5,43
zzzfh,7,34
zzzfi,8,33
zzzfj,0,27
zzzfk,8,35
zzzfl,2,29
zzzfm,6,46
zzzfn,3,0
zzzfo,5,49
zzzfp,0,9
zzzfq,4,21
zzzfr,4,43
zzzfs,0,26
zzzft,6,4
zzzfu,9,20
zzzfv,2,40
zzzfw,5,18
zzzfx,0,27
zzzfy,1,8
zzzfz,7,48
zzzga,6,26
zzzgb,8,21
zzzgc,6,38
zzzgd,9,10
zzzge,3,19
zzzgf,9,39
zzzgg,6,49
zzzgh,0,27
zzzgi,2,27
zzzgj,7,43
zzzgk,1,26
zzzgl,0,5
zzzgm,1,4
zzzgn,5,29
zzzgo,6,3
zzzgp,4,41
zzzgq,6,15
zzzgr,6,35
zzzgs,4,36
zzzgt,4,9
zzzgu,6,32
zzzgv,5,48
zzzgw,3,27
zzzgx,5,13
zzzgy,8,26
zzzgz,6,36
zzzha,1,22
zzzhb,8,45
zzzhc,7,2
zzzhd,5,49
zzzhe,6,3
zzzhf,5,40
zzzhg,4,36
zzzhh,3,10
zzzhi,0,19
zzzhj,6,0
zzzhk,3,40
zzzhl,7,4
zzzhm,3,33
zzzhn,4,35
zzzho,5,4
zzzhp,6,28
zzzhq,6,23
zzzhr,6,42
zzzhs,8,27
zzzht,7,23
zzzhu,8,37
zzzhv,0,48
zzzhw,8,25
zzzhx,7,9
zzzhy,1,47
zzzhz,8,21
zzzia,0,47
zzzib,0,48
zzzic,6,45
zzzid,4,2
zzzie,3,34
zzzif,9,45
zzzig,1,41
zzzih,8,45
zzzii,4,25
zzzij,8,22
zzzik,0,29
zzzil,7,12
zzzim,9,16
zzzin,9,31
zzzio,9,3
zzzip,2,42
zzziq,7,1
zzzir,2,41
zzzis,8,44
zzzit,3,28
zzziu,8,23
zzziv,0,31
zzziw,6,38
zzzix,8,25
zzziy,2,41
zzziz,7,0
zzzja,1,21
zzzjb,2,0
zzzjc,7,30
zzzjd,3,12
zzzje,8,39
zzzjf,4,39
zzzjg,8,3
zzzjh,4,12
zzzji,6,3
zzzjj,2,4
zzzjk,4,8
zzzjl,9,11
zzzjm,9,41
zzzjn,1,2
zzzjo,3,21
zzzjp,2,29
zzzjq,5,16
zzzjr,4,46
zzzjs,1,19
zzzjt,9,6
zzzju,0,30
zzzjv,8,1
zzzjw,4,47
zzzjx,3,11
zzzjy,4,12
zzzjz,8,17
zzzka,0,6
zzzkb,7,45
zzzkc,6,48
zzzkd,2,28
zzzke,4,40
zzzkf,9,48
zzzkg,1,1
zzzkh,8,2
zzzki,3,19
zzzkj,8,24
zzzkk,5,16
zzzkl,8,38
zzzkm,1,21
zzzkn,9,27
zzzko,4,15
zzzkp,9,41
zzzkq,3,40
zzzkr,0,43
zzzks,9,35
zzzkt,1,38
zzzku,7,24
zzzkv,7,19
zzzkw,4,8
zzzkx,5,18
zzzky,8,30
zzzkz,7,43
zzzla,8,24
zzzlb,1,38
zzzlc,5,20
zzzld,0,6
zzzle,5,30
zzzlf,4,46
zzzlg,3,47
zzzlh,3,7
zzzli,0,9
zzzlj,6,46
zzzlk,8,9
zzzll,8,14
zzzlm,7,29
zzzln,6,9
zzzlo,5,7
zzzlp,6,8
zzzlq,7,43
zzzlr,9,29
zzzls,5,45
zzzlt,5,24
zzzlu,5,6
zzzlv,1,9
zzzlw,7,6
zzzlx,8,48
zzzly,0,22
zzzlz,9,43
zzzma,5,7
zzzmb,3,3
zzzmc,2,48
zzzmd,1,1
zzzme,9,34
zzzmf,8,38
zzzmg,0,17
zzzmh,8,20
zzzmi,6,11
zzzmj,3,9
zzzmk,0,34
zzzml,1,45
zzzmm,4,42
zzzmn,1,12
zzzmo,6,16
zzzmp,4,40
zzzmq,7,5
zzzmr,7,8
zzzms,0,15
zzzmt,5,49
zzzmu,6,26
zzzmv,3,6
zzzmw,9,24
zzzmx,9,41
zzzmy,6,24
zzzmz,0,12
zzzna,7,33
zzznb,8,12
zzznc,2,37
zzznd,8,40
zzzne,2,14
zzznf,5,22
zzzng,1,7
zzznh,3,19
zzzni,8,42
zzznj,6,32
zzznk,9,11
zzznl,7,42
zzznm,1,14
zzznn,9,9
zzzno,5,24
zzznp,5,35
zzznq,5,1
zzznr,4,39
zzzns,0,10
zzznt,9,5
zzznu,6,42
zzznv,0,13
zzznw,2,6
zzznx,9,45
zzzny,4,12
zzznz,5,33
zzzoa,0,42
zzzob,1,5
zzzoc,5,14
zzzod,7,14
zzzoe,0,46
zzzof,7,23
zzzog,0,19
zzzoh,1,5
zzzoi,2,7
zzzoj,6,27
zzzok,2,45
zzzol,7,25
zzzom,7,4
zzzon,3,49
zzzoo,7,12
zzzop,5,14
zzzoq,5,10
zzzor,0,20
zzzos,9,42
zzzot,0,7
zzzou,4,46
zzzov,1,33
zzzow,7,35
zzzox,5,43
zzzoy,9,9
zzzoz,1,17
zzzpa,4,23
zzzpb,1,11
zzzpc,1,36
zzzpd,8,35
zzzpe,0,26
zzzpf,5,40
zzzpg,9,30
zzzph,6,6
zzzpi,2,0
zzzpj,0,9
zzzpk,3,23
zzzpl,8,40
zzzpm,0,28
zzzpn,6,47
zzzpo,6,2
zzzpp,8,45
zzzpq,9,17
zzzpr,1,22
zzzps,3,25
zzzpt,4,30
zzzpu,2,13
zzzpv,0,5
zzzpw,1,23
zzzpx,1,41
zzzpy,1,33
zzzpz,1,38
zzzqa,0,24
zzzqb,4,43
zzzqc,1,7
zzzqd,4,17
zzzqe,5,34
zzzqf,8,46
zzzqg,4,33
zzzqh,1,23
zzzqi,7,33
zzzqj,0,23
zzzqk,9,43
zzzql,6,6
zzzqm,5,0
zzzqn,1,41
zzzqo,7,37
zzzqp,9,40
zzzqq,3,5
zzzqr,7,5
zzzqs,0,24
zzzqt,5,10
zzzqu,1,6
zzzqv,9,27
zzzqw,9,32
zzzqx,9,2
zzzqy,4,1
zzzqz,3,47
zzzra,4,21
zzzrb,1,27
zzzrc,7,8
zzzrd,9,39
zzzre,7,37
zzzrf,4,0
zzzrg,0,46
zzzrh,1,4
zzzri,4,12
zzzrj,2,33
zzzrk,5,41
zzzrl,3,32
zzzrm,7,17
zzzrn,4,31
zzzro,3,11
zzzrp,6,20
zzzrq,9,22
zzzrr,7,46
zzzrs,4,32
zzzrt,1,41
zzzru,7,20
zzzrv,7,0
zzzrw,6,1
zzzrx,0,6
zzzry,2,44
zzzrz,6,46
zzzsa,6,33
zzzsb,9,37
zzzsc,6,8
zzzsd,8,13
zzzse,3,16
zzzsf,1,47
zzzsg,3,29
zzzsh,6,33
zzzsi,7,37
zzzsj,8,45
zzzsk,4,36
zzzsl,6,22
zzzsm,5,4
zzzsn,0,3
zzzso,2,27
zzzsp,2,21
zzzsq,0,23
zzzsr,8,9
zzzss,7,44
zzzst,5,33
zzzsu,3,37
zzzsv,8,40
zzzsw,4,1
zzzsx,5,13
zzzsy,5,41
zzzsz,3,41
zzzta,9,33
zzztb,0,40
zzztc,5,16
zzztd,3,44
zzzte,9,35
zzztf,0,36
zzztg,6,15
zzzth,5,17
zzzti,1,12
zzztj,6,39
zzztk,5,8
zzztl,6,31
zzztm,0,27
zzztn,6,13
zzzto,3,35
zzztp,8,31
zzztq,4,21
zzztr,2,13
zzzts,6,39
zzztt,1,30
zzztu,3,22
zzztv,7,24
zzztw,5,49
zzztx,9,9
zzzty,6,42
zzztz,5,37
zzzua,2,8
zzzub,8,16
zzzuc,2,41
zzzud,2,47
zzzue,2,10
zzzuf,0,38
zzzug,3,14
zzzuh,2,1
zzzui,3,42
zzzuj,3,2
zzzuk,4,3
zzzul,5,15
zzzum,4,45
zzzun,8,2
zzzuo,7,21
zzzup,5,42
zzzuq,8,1
zzzur,2,16
zzzus,4,25
zzzut,8,18
zzzuu,2,14
zzzuv,7,13
zzzuw,1,26
zzzux,3,12
zzzuy,0,31
zzzuz,7,45
zzzva,0,43
zzzvb,2,21
zzzvc,7,37
zzzvd,0,29
zzzve,0,21
zzzvf,5,5
zzzvg,7,0
zzzvh,9,32
zzzvi,2,20
zzzvj,2,49
zzzvk,1,42
zzzvl,5,44
zzzvm,8,5
zzzvn,2,5
zzzvo,0,26
zzzvp,3,16
zzzvq,4,43
zzzvr,6,32
zzzvs,3,21
zzzvt,3,18
zzzvu,9,11
zzzvv,6,29
zzzvw,2,33
zzzvx,0,39
zzzvy,8,3
zzzvz,5,0
zzzwa,3,7
zzzwb,1,18
zzzwc,1,45
zzzwd,3,15
zzzwe,7,20
zzzwf,3,27
zzzwg,0,21
zzzwh,6,8
zzzwi,7,40
zzzwj,8,47
zzzwk,2,10
zzzwl,5,34
zzzwm,0,15
zzzwn,5,8
zzzwo,5,17
zzzwp,9,1
zzzwq,3,18
zzzwr,4,48
zzzws,4,47
zzzwt,3,42
zzzwu,6,47
zzzwv,7,1
zzzww,1,27
zzzwx,1,37
zzzwy,2,24
zzzwz,0,12
zzzxa,7,4
zzzxb,7,43
zzzxc,7,0
zzzxd,3,13
zzzxe,5,7
zzzxf,1,24
zzzxg,6,48
zzzxh,4,12
zzzxi,2,19
zzzxj,4,3
zzzxk,8,41
zzzxl,4,3
zzzxm,6,37
zzzxn,5,40
zzzxo,4,10
zzzxp,2,10
zzzxq,8,48
zzzxr,3,45
zzzxs,2,0
zzzxt,2,16
zzzxu,7,33
zzzxv,1,26
zzzxw,7,28
zzzxx,2,38
zzzxy,4,39
zzzxz,5,11
zzzya,2,42
zzzyb,8,9
zzzyc,5,35
zzzyd,7,34
zzzye,9,26
zzzyf,8,3
zzzyg,9,43
zzzyh,8,15
zzzyi,6,43
zzzyj,2,16
zzzyk,7,20
zzzyl,7,48
zzzym,4,2
zzzyn,2,31
zzzyo,7,9
zzzyp,6,29
zzzyq,4,5
zzzyr,2,35
zzzys,7,29
zzzyt,5,0
zzzyu,6,0
zzzyv,2,21
zzzyw,3,43
zzzyx,8,1
zzzyy,6,48
zzzyz,9,48
zzzza,8,38
zzzzb,2,43
zzzzc,9,27
zzzzd,3,20
zzzze,5,36
zzzzf,2,22
zzzzg,2,31
zzzzh,1,35
zzzzi,7,30
zzzzj,6,12
zzzzk,0,16
zzzzl,9,14
zzzzm,8,9
zzzzn,6,23
zzzzo,7,40
zzzzp,0,28
zzzzq,4,49
zzzzr,0,33
zzzzs,6,17
zzzzt,6,34
zzzzu,7,33
zzzzv,9,9
zzzzw,4,38
zzzzx,5,18
zzzzy,8,46
zzzzz,5,9
zzzzaa,4,32
zzzzab,2,48
zzzzac,4,47
zzzzad,8,17
zzzzae,9,33
zzzzaf,2,7
zzzzag,9,30
zzzzah,0,23
zzzzai,9,5
zzzzaj,2,16
zzzzak,4,43
zzzzal,2,12
zzzzam,5,22
zzzzan,6,12
zzzzao,6,15
zzzzap,7,41
zzzzaq,4,8
zzzzar,5,44
zzzzas,0,33
zzzzat,6,22
zzzzau,4,0
zzzzav,4,11
zzzzaw,9,7
zzzzax,0,13
zzzzay,0,21
zzzzaz,9,36
zzzzba,6,22
zzzzbb,5,17
zzzzbc,0,24
zzzzbd,2,23
zzzzbe,3,23
zzzzbf,7,47
zzzzbg,4,9
zzzzbh,7,6
zzzzbi,8,41
zzzzbj,7,30
zzzzbk,4,4
zzzzbl,5,9
zzzzbm,5,1
zzzzbn,1,3
zzzzbo,3,3
zzzzbp,8,23
zzzzbq,8,24
zzzzbr,7,0
zzzzbs,4,20
zzzzbt,4,17
zzzzbu,3,42
zzzzbv,5,5
zzzzbw,0,41
zzzzbx,4,7
zzzzby,1,19
zzzzbz,4,30
zzzzca,8,15
zzzzcb,2,5
zzzzcc,9,42
zzzzcd,3,48
zzzzce,7,33
zzzzcf,0,31
zzzzcg,5,35
zzzzch,5,1
zzzzci,5,34
zzzzcj,0,20
zzzzck,0,8
zzzzcl,7,37
zzzzcm,0,5
zzzzcn,6,18
zzzzco,7,9
zzzzcp,9,9
zzzzcq,7,16
zzzzcr,9,35
zzzzcs,6,35
zzzzct,5,34
zzzzcu,6,25
zzzzcv,0,12
zzzzcw,8,28
zzzzcx,4,19
zzzzcy,6,24
zzzzcz,2,16
zzzzda,2,39
zzzzdb,7,46
zzzzdc,6,9
zzzzdd,5,30
zzzzde,2,14
zzzzdf,5,19
zzzzdg,6,35
zzzzdh,1,2
zzzzdi,1,35
zzzzdj,7,21
zzzzdk,4,46
zzzzdl,6,13
zzzzdm,0,21
zzzzdn,8,36
zzzzdo,3,9
zzzzdp,5,18
zzzzdq,0,8
zzzzdr,7,9
zzzzds,6,14
zzzzdt,3,36
zzzzdu,3,22
zzzzdv,8,30
zzzzdw,3,37
zzzzdx,9,18
zzzzdy,6,22
zzzzdz,1,0
zzzzea,4,4
zzzzeb,0,11
zzzzec,1,24
zzzzed,4,17
zzzzee,4,40
zzzzef,4,25
zzzzeg,8,27
zzzzeh,9,0
zzzzei,9,37
zzzzej,1,19
zzzzek,7,20
zzzzel,6,6
zzzzem,6,45
zzzzen,6,28
zzzzeo,8,36
zzzzep,6,12
zzzzeq,6,6
zzzzer,3,18
zzzzes,4,30
zzzzet,9,41
zzzzeu,5,45
zzzzev,7,19
zzzzew,8,45
zzzzex,5,27
zzzzey,5,23
zzzzez,4,5
zzzzfa,9,37
zzzzfb,0,10
zzzzfc,5,35
zzzzfd,5,9
zzzzfe,4,0
zzzzff,0,45
zzzzfg,3,14
zzzzfh,7,20
zzzzfi,6,39
zzzzfj,6,22
zzzzfk,4,16
zzzzfl,5,23
zzzzfm,7,6
zzzzfn,7,44
zzzzfo,7,1
zzzzfp,8,21
zzzzfq,7,24
zzzzfr,6,42
zzzzfs,6,3
zzzzft,0,40
zzzzfu,1,21
zzzzfv,6,18
zzzzfw,9,3
zzzzfx,6,9
zzzzfy,1,23
zzzzfz,2,32
zzzzga,7,28
zzzzgb,2,25
zzzzgc,0,46
zzzzgd,5,1
zzzzge,4,47
zzzzgf,4,48
zzzzgg,4,24
zzzzgh,0,12
zzzzgi,6,19
zzzzgj,7,46
zzzzgk,6,20
zzzzgl,7,18
zzzzgm,0,3
zzzzgn,4,36
zzzzgo,4,46
zzzzgp,7,35
zzzzgq,2,19
zzzzgr,3,14
zzzzgs,6,45
zzzzgt,5,37
zzzzgu,7,31
zzzzgv,2,36
zzzzgw,0,13
zzzzgx,8,15
zzzzgy,8,34
zzzzgz,6,10
zzzzha,2,4
zzzzhb,4,15
zzzzhc,8,18
zzzzhd,7,13
zzzzhe,3,28
zzzzhf,4,27
zzzzhg,8,36
zzzzhh,7,48
zzzzhi,8,25
zzzzhj,1,19
zzzzhk,5,43
zzzzhl,5,8
zzzzhm,5,39
zzzzhn,7,16
zzzzho,2,5
zzzzhp,5,6
zzzzhq,8,16
zzzzhr,3,44
zzzzhs,1,20
zzzzht,5,41
zzzzhu,0,21
zzzzhv,4,36
zzzzhw,8,15
zzzzhx,0,8
zzzzhy,3,0
zzzzhz,7,15
zzzzia,6,30
zzzzib,7,12
zzzzic,2,6
zzzzid,6,22
zzzzie,5,35
zzzzif,6,48
zzzzig,3,19
zzzzih,2,5
zzzzii,8,4
zzzzij,8,19
zzzzik,9,9
zzzzil,9,46
zzzzim,1,14
zzzzin,5,26
zzzzio,0,19
zzzzip,4,4
zzzziq,2,42
zzzzir,7,32
zzzzis,9,40
zzzzit,2,40
zzzziu,6,40
zzzziv,9,6
zzzziw,3,0
zzzzix,7,24
zzzziy,3,23
zzzziz,2,13
zzzzja,9,28
zzzzjb,2,8
zzzzjc,6,41
zzzzjd,9,43
zzzzje,2,38
zzzzjf,7,46
zzzzjg,7,37
zzzzjh,9,43
zzzzji,0,39
zzzzjj,9,45
zzzzjk,4,22
zzzzjl,5,33
zzzzjm,8,33
zzzzjn,2,16
zzzzjo,6,1
zzzzjp,1,31
zzzzjq,3,21
zzzzjr,7,22
zzzzjs,8,47
zzzzjt,2,3
zzzzju,7,43
zzzzjv,5,27
zzzzjw,6,41
zzzzjx,0,24
zzzzjy,2,12
zzzzjz,5,2
zzzzka,1,11
zzzzkb,9,27
zzzzkc,3,20
zzzzkd,3,29
zzzzke,7,2
zzzzkf,6,49
zzzzkg,0,16
zzzzkh,7,47
zzzzki,9,13
zzzzkj,9,17
zzzzkk,2,1
zzzzkl,7,35
zzzzkm,4,17
zzzzkn,9,11
zzzzko,0,25
zzzzkp,2,6
zzzzkq,0,1
zzzzkr,2,21
zzzzks,2,10
zzzzkt,0,25
zzzzku,5,13
zzzzkv,9,42
zzzzkw,0,7
zzzzkx,9,16
zzzzky,6,37
zzzzkz,5,5
zzzzla,1,15
zzzzlb,0,26
zzzzlc,0,27
zzzzld,8,45
zzzzle,7,31
zzzzlf,0,44
zzzzlg,9,18
zzzzlh,4,18
zzzzli,1,1
zzzzlj,7,35
zzzzlk,5,22
zzzzll,1,39
zzzzlm,5,40
zzzzln,5,40
zzzzlo,8,7
zzzzlp,7,29
zzzzlq,8,30
zzzzlr,3,13
zzzzls,7,12
zzzzlt,0,8
zzzzlu,0,1
zzzzlv,9,48
zzzzlw,8,38
zzzzlx,0,38
zzzzly,1,43
zzzzlz,7,26
zzzzma,3,9
zzzzmb,0,35
zzzzmc,0,32
zzzzmd,8,40
zzzzme,1,7
zzzzmf,4,34
zzzzmg,4,37
zzzzmh,8,16
zzzzmi,0,0
zzzzmj,9,19
zzzzmk,5,44
zzzzml,8,38
zzzzmm,4,7
zzzzmn,6,12
zzzzmo,0,29
zzzzmp,8,2
zzzzmq,0,34
zzzzmr,1,8
zzzzms,4,34
zzzzmt,0,1
zzzzmu,9,24
zzzzmv,5,15
zzzzmw,9,12
zzzzmx,8,48
zzzzmy,7,47
zzzzmz,0,15
zzzzna,5,47
zzzznb,9,34
zzzznc,2,43
zzzznd,3,24
zzzzne,3,46
zzzznf,2,24
zzzzng,4,38
zzzznh,3,3
zzzzni,9,35
zzzznj,4,9
zzzznk,4,46
zzzznl,4,47
zzzznm,6,17
zzzznn,9,46
zzzzno,7,49
zzzznp,2,43
zzzznq,1,22
zzzznr,8,16
zzzzns,2,11
zzzznt,7,21
zzzznu,8,36
zzzznv,4,48
zzzznw,3,21
zzzznx,9,36
zzzzny,6,18
zzzznz,7,35
zzzzoa,6,2
zzzzob,6,29
zzzzoc,2,18
zzzzod,9,7
zzzzoe,3,25
zzzzof,2,30
zzzzog,1,28
zzzzoh,5,36
zzzzoi,3,37
zzzzoj,1,21
zzzzok,5,31
zzzzol,3,48
zzzzom,4,8
zzzzon,8,49
zzzzoo,1,15
zzzzop,5,22
zzzzoq,6,43
zzzzor,3,27
zzzzos,0,16
zzzzot,9,30
zzzzou,2,37
zzzzov,3,12
zzzzow,3,30
zzzzox,8,21
zzzzoy,0,47
zzzzoz,4,7
zzzzpa,2,28
zzzzpb,7,38
zzzzpc,4,33
zzzzpd,2,40
zzzzpe,0,44
zzzzpf,9,17
zzzzpg,3,32
zzzzph,9,12
zzzzpi,7,3
zzzzpj,6,2
zzzzpk,1,2
zzzzpl,8,28
zzzzpm,0,25
zzzzpn,8,37
zzzzpo,6,18
zzzzpp,3,35
zzzzpq,9,22
zzzzpr,6,22
zzzzps,9,14
zzzzpt,7,14
zzzzpu,7,9
zzzzpv,5,42
zzzzpw,9,6
zzzzpx,6,0
zzzzpy,4,30
zzzzpz,1,24
zzzzqa,1,18
zzzzqb,6,33
zzzzqc,6,32
zzzzqd,9,24
zzzzqe,6,41
zzzzqf,2,11
zzzzqg,0,22
zzzzqh,0,7
zzzzqi,7,3
zzzzqj,0,10
zzzzqk,7,7
zzzzql,6,13
zzzzqm,7,35
zzzzqn,2,42
zzzzqo,9,28
zzzzqp,9,15
zzzzqq,6,1
zzzzqr,2,5
zzzzqs,1,23
zzzzqt,0,36
zzzzqu,8,3
zzzzqv,1,48
zzzzqw,8,25
zzzzqx,8,13
zzzzqy,5,46
zzzzqz,5,39
zzzzra,1,40
zzzzrb,4,10
zzzzrc,8,4
zzzzrd,8,46
zzzzre,6,47
zzzzrf,8,18
zzzzrg,6,2
zzzzrh,4,9
zzzzri,1,14
zzzzrj,9,48
zzzzrk,5,19
zzzzrl,6,14
zzzzrm,1,11
zzzzrn,8,40
zzzzro,0,25
zzzzrp,0,3
zzzzrq,5,44
zzzzrr,8,12
zzzzrs,2,36
zzzzrt,8,28
zzzzru,2,29
zzzzrv,6,35
zzzzrw,6,24
zzzzrx,0,0
zzzzry,3,27
zzzzrz,0,14
zzzzsa,7,38
zzzzsb,2,39
zzzzsc,2,10
zzzzsd,8,15
zzzzse,9,36
zzzzsf,0,45
zzzzsg,7,24
zzzzsh,7,21
zzzzsi,6,8
zzzzsj,4,31
zzzzsk,4,31
zzzzsl,5,31
zzzzsm,4,11
zzzzsn,4,29
zzzzso,9,44
zzzzsp,7,43
zzzzsq,5,45
zzzzsr,2,17
zzzzss,7,29
zzzzst,6,31
zzzzsu,1,15
zzzzsv,9,2
zzzzsw,0,5
zzzzsx,8,26
zzzzsy,4,11
zzzzsz,0,40
zzzzta,7,0
zzzztb,9,10
zzzztc,3,34
zzzztd,3,12
zzzzte,5,28
zzzztf,4,24
zzzztg,1,10
zzzzth,8,8
zzzzti,8,29
zzzztj,2,25
zzzztk,5,15
zzzztl,1,9
zzzztm,8,2
zzzztn,7,43
zzzzto,1,28
zzzztp,5,43
zzzztq,6,37
zzzztr,1,16
zzzzts,3,23
zzzztt,7,43
zzzztu,1,37
zzzztv,8,48
zzzztw,3,14
zzzztx,9,5
zzzzty,6,21
zzzztz,2,12
zzzzua,8,44
